id ; kind ; 
1376 ; Kind_RoomFloor ; 
1377 ; Kind_RoomFloor ; 
1378 ; Kind_RoomFloor ; 
1379 ; Kind_RoomFloor ; 
137A ; Kind_RoomFloor ; 
137B ; Kind_RoomFloor ; 
137C ; Kind_RoomFloor ; 
137D ; Kind_RoomFloor ; 
137E ; Kind_RoomFloor ; 
137F ; Kind_RoomFloor ; 
1380 ; Kind_RoomFloor ; 
1381 ; Kind_RoomFloor ; 
1382 ; Kind_RoomFloor ; 
1383 ; Kind_RoomFloor ; 
1384 ; Kind_RoomFloor ; 
1385 ; Kind_RoomFloor ; 
1386 ; Kind_RoomFloor ; 
1387 ; Kind_RoomFloor ; 
1388 ; Kind_RoomFloor ; 
1389 ; Kind_RoomFloor ; 
138B ; Kind_RoomFloor ; 
138C ; Kind_RoomFloor ; 
138D ; Kind_RoomFloor ; 
138E ; Kind_RoomFloor ; 
138F ; Kind_RoomFloor ; 
1390 ; Kind_RoomFloor ; 
1391 ; Kind_RoomFloor ; 
1392 ; Kind_RoomFloor ; 
1393 ; Kind_RoomFloor ; 
1394 ; Kind_RoomFloor ; 
1395 ; Kind_RoomFloor ; 
1397 ; Kind_RoomFloor ; 
1398 ; Kind_RoomFloor ; 
1399 ; Kind_RoomFloor ; 
139A ; Kind_RoomFloor ; 
139B ; Kind_RoomFloor ; 
139C ; Kind_RoomFloor ; 
139D ; Kind_RoomFloor ; 
139E ; Kind_RoomFloor ; 
139F ; Kind_RoomFloor ; 
13A0 ; Kind_RoomFloor ; 
13A1 ; Kind_RoomFloor ; 
13A2 ; Kind_RoomFloor ; 
13A3 ; Kind_RoomFloor ; 
13A4 ; Kind_RoomFloor ; 
13A6 ; Kind_RoomFloor ; 
13A7 ; Kind_RoomFloor ; 
13A8 ; Kind_RoomFloor ; 
13A9 ; Kind_RoomFloor ; 
13AA ; Kind_RoomFloor ; 
13AB ; Kind_RoomFloor ; 
13AC ; Kind_RoomFloor ; 
13AD ; Kind_RoomFloor ; 
13AE ; Kind_RoomFloor ; 
13AF ; Kind_RoomFloor ; 
13B0 ; Kind_RoomFloor ; 
13B1 ; Kind_RoomFloor ; 
13B2 ; Kind_RoomFloor ; 
13B3 ; Kind_RoomFloor ; 
13B4 ; Kind_RoomFloor ; 
13B5 ; Kind_RoomFloor ; 
13B6 ; Kind_RoomFloor ; 
13B7 ; Kind_RoomFloor ; 
13B8 ; Kind_RoomFloor ; 
13B9 ; Kind_RoomFloor ; 
13BA ; Kind_RoomFloor ; 
13BB ; Kind_RoomFloor ; 
13BC ; Kind_RoomFloor ; 
13BD ; Kind_RoomFloor ; 
13BE ; Kind_RoomFloor ; 
13BF ; Kind_RoomFloor ; 
13C0 ; Kind_RoomFloor ; 
13C1 ; Kind_RoomFloor ; 
13C2 ; Kind_RoomFloor ; 
13C3 ; Kind_RoomFloor ; 
13C4 ; Kind_RoomFloor ; 
13C5 ; Kind_RoomFloor ; 
13C6 ; Kind_RoomFloor ; 
13C7 ; Kind_RoomFloor ; 
13C8 ; Kind_RoomFloor ; 
13C9 ; Kind_RoomFloor ; 
13CA ; Kind_RoomFloor ; 
13CB ; Kind_RoomFloor ; 
13CC ; Kind_RoomFloor ; 
13CD ; Kind_RoomFloor ; 
13CE ; Kind_RoomFloor ; 
13CF ; Kind_RoomFloor ; 
13D0 ; Kind_RoomFloor ; 
13D1 ; Kind_RoomFloor ; 
13D2 ; Kind_RoomFloor ; 
13D3 ; Kind_RoomFloor ; 
13D4 ; Kind_RoomFloor ; 
13D5 ; Kind_RoomFloor ; 
13D6 ; Kind_RoomFloor ; 
13D7 ; Kind_RoomFloor ; 
13D8 ; Kind_RoomFloor ; 
13D9 ; Kind_RoomFloor ; 
13DA ; Kind_RoomFloor ; 
13DB ; Kind_ChangeStick ; 
13DC ; Kind_ChangeStick ; 
13DD ; Kind_ChangeStick ; 
13E3 ; Kind_ChangeStick ; 
13E4 ; Kind_ChangeStick ; 
13E5 ; Kind_ChangeStick ; 
13E6 ; Kind_ChangeStick ; 
13E7 ; Kind_ChangeStick ; 
13E8 ; Kind_Cap ; 
13E9 ; Kind_Cap ; 
13EA ; Kind_Cap ; 
13EB ; Kind_Cap ; 
13EC ; Kind_Cap ; 
13ED ; Kind_Cap ; 
13EE ; Kind_Cap ; 
13EF ; Kind_Cap ; 
13F0 ; Kind_Cap ; 
13F1 ; Kind_Cap ; 
13F2 ; Kind_Cap ; 
13F3 ; Kind_Cap ; 
13F4 ; Kind_Cap ; 
13F5 ; Kind_Cap ; 
13F6 ; Kind_Cap ; 
13F7 ; Kind_Cap ; 
13F8 ; Kind_Cap ; 
13F9 ; Kind_Cap ; 
13FA ; Kind_Cap ; 
13FB ; Kind_Cap ; 
13FC ; Kind_Cap ; 
13FD ; Kind_Cap ; 
13FE ; Kind_Cap ; 
13FF ; Kind_Cap ; 
1404 ; Kind_NpcOutfit ; 
1408 ; Kind_Cap ; 
1409 ; Kind_Cap ; 
1410 ; Kind_Cap ; 
1411 ; Kind_Cap ; 
1412 ; Kind_Cap ; 
1413 ; Kind_Cap ; 
1414 ; Kind_Cap ; 
1415 ; Kind_Cap ; 
1416 ; Kind_Cap ; 
1417 ; Kind_Cap ; 
1418 ; Kind_Cap ; 
1419 ; Kind_Cap ; 
141A ; Kind_Cap ; 
141B ; Kind_Cap ; 
141C ; Kind_Cap ; 
141F ; Kind_Tree ; 
1420 ; Kind_Tree ; 
1425 ; Kind_Insect ; 
142B ; Kind_RoomFloor ; 
142C ; Kind_RoomWall ; 
142D ; Kind_Ftr ; 
142E ; Kind_HousingKit ; 
142F ; Kind_Socks ; 
1430 ; Kind_Socks ; 
1431 ; Kind_Socks ; 
1432 ; Kind_Socks ; 
1433 ; Kind_Socks ; 
1434 ; Kind_Socks ; 
1435 ; Kind_Socks ; 
1436 ; Kind_Socks ; 
1438 ; Kind_Socks ; 
1439 ; Kind_Socks ; 
143A ; Kind_Socks ; 
143B ; Kind_Socks ; 
143C ; Kind_Socks ; 
143D ; Kind_Socks ; 
143E ; Kind_Accessory ; 
1442 ; Kind_Cap ; 
1443 ; Kind_Cap ; 
1444 ; Kind_Cap ; 
1445 ; Kind_Cap ; 
1446 ; Kind_Cap ; 
1447 ; Kind_Cap ; 
1448 ; Kind_Cap ; 
144B ; Kind_Socks ; 
144C ; Kind_Socks ; 
144D ; Kind_Socks ; 
144E ; Kind_Socks ; 
144F ; Kind_Socks ; 
1450 ; Kind_Socks ; 
1451 ; Kind_Socks ; 
1452 ; Kind_Socks ; 
1453 ; Kind_Socks ; 
1454 ; Kind_Socks ; 
1456 ; Kind_Fence ; 
1457 ; Kind_Fence ; 
1458 ; Kind_Fence ; 
145A ; Kind_Fence ; 
145C ; Kind_Fence ; 
145D ; Kind_Fence ; 
145E ; Kind_Socks ; 
145F ; Kind_RoomWall ; 
1460 ; Kind_RoomWall ; 
1461 ; Kind_RoomWall ; 
1462 ; Kind_RoomWall ; 
1464 ; Kind_RoomWall ; 
1465 ; Kind_RoomWall ; 
1466 ; Kind_RoomWall ; 
1467 ; Kind_RoomWall ; 
1468 ; Kind_RoomWall ; 
1469 ; Kind_RoomWall ; 
146A ; Kind_RoomWall ; 
146B ; Kind_RoomWall ; 
146C ; Kind_RoomWall ; 
146D ; Kind_RoomWall ; 
146E ; Kind_RoomWall ; 
146F ; Kind_RoomWall ; 
1470 ; Kind_RoomFloor ; 
1471 ; Kind_RoomFloor ; 
1472 ; Kind_RoomFloor ; 
1473 ; Kind_RoomFloor ; 
1474 ; Kind_RoomFloor ; 
1475 ; Kind_RoomFloor ; 
1476 ; Kind_RoomFloor ; 
1477 ; Kind_RoomFloor ; 
1478 ; Kind_RoomFloor ; 
1479 ; Kind_RoomFloor ; 
147B ; Kind_RoomFloor ; 
147C ; Kind_Accessory ; 
147D ; Kind_Cap ; 
1480 ; Kind_RoomFloor ; 
1481 ; Kind_RoomFloor ; 
1482 ; Kind_RoomFloor ; 
1485 ; Kind_RoomFloor ; 
1486 ; Kind_Fish ; 
1487 ; Kind_RoomFloor ; 
1488 ; Kind_Cap ; 
1489 ; Kind_Cap ; 
148A ; Kind_Cap ; 
148B ; Kind_Cap ; 
148C ; Kind_Cap ; 
148D ; Kind_Accessory ; 
1491 ; Kind_Cap ; 
1492 ; Kind_Cap ; 
1493 ; Kind_RoomFloor ; 
1494 ; Kind_RoomFloor ; 
1495 ; Kind_RoomFloor ; 
1496 ; Kind_RoomFloor ; 
1499 ; Kind_RoomFloor ; 
149A ; Kind_RoomFloor ; 
149B ; Kind_Cap ; 
149C ; Kind_Cap ; 
149D ; Kind_Cap ; 
149E ; Kind_Cap ; 
149F ; Kind_Cap ; 
14A0 ; Kind_Cap ; 
14A1 ; Kind_Cap ; 
14A2 ; Kind_Cap ; 
14A3 ; Kind_Cap ; 
14A4 ; Kind_Cap ; 
14AD ; Kind_Cap ; 
14AE ; Kind_Cap ; 
14AF ; Kind_Cap ; 
14B0 ; Kind_Cap ; 
14B1 ; Kind_Cap ; 
14B2 ; Kind_Cap ; 
14B3 ; Kind_Cap ; 
14B5 ; Kind_Cap ; 
14B8 ; Kind_Cap ; 
14B9 ; Kind_Cap ; 
14BA ; Kind_Cap ; 
14BB ; Kind_Cap ; 
14BC ; Kind_Cap ; 
14BD ; Kind_DoorDeco ; 
14BE ; Kind_DoorDeco ; 
14BF ; Kind_Cap ; 
14C3 ; Kind_Cap ; 
14C4 ; Kind_Cap ; 
14C7 ; Kind_Uchiwa ; 
14C8 ; Kind_Ocarina ; 
14CA ; Kind_Helmet ; 
14CB ; Kind_Helmet ; 
14CC ; Kind_Helmet ; 
14CD ; Kind_Helmet ; 
14CE ; Kind_Helmet ; 
14CF ; Kind_Helmet ; 
14D0 ; Kind_Helmet ; 
14D1 ; Kind_Cap ; 
14D2 ; Kind_Helmet ; 
14D3 ; Kind_Helmet ; 
14D4 ; Kind_Cap ; 
14D5 ; Kind_Cap ; 
14D6 ; Kind_Helmet ; 
14D7 ; Kind_Helmet ; 
14D8 ; Kind_Cap ; 
14DA ; Kind_Ftr ; 
14DB ; Kind_Insect ; 
14DC ; Kind_Cap ; 
14DE ; Kind_HousePost ; 
14DF ; Kind_HousePost ; 
14E0 ; Kind_HousePost ; 
14E1 ; Kind_Helmet ; 
14E2 ; Kind_Helmet ; 
14E7 ; Kind_Cap ; 
14ED ; Kind_HousingKit ; 
14EE ; Kind_HousingKit ; 
14EF ; Kind_HousingKit ; 
14F0 ; Kind_HousingKit ; 
14F1 ; Kind_HousingKit ; 
14F2 ; Kind_Helmet ; 
14F3 ; Kind_Helmet ; 
14F4 ; Kind_Helmet ; 
14F5 ; Kind_Helmet ; 
14F6 ; Kind_Helmet ; 
14F7 ; Kind_Cap ; 
14F8 ; Kind_Helmet ; 
14F9 ; Kind_Helmet ; 
14FA ; Kind_Helmet ; 
14FB ; Kind_Cap ; 
14FD ; Kind_Helmet ; 
14FE ; Kind_Helmet ; 
1505 ; Kind_Helmet ; 
1509 ; Kind_Cap ; 
150A ; Kind_Helmet ; 
1512 ; Kind_Helmet ; 
1513 ; Kind_Helmet ; 
1515 ; Kind_SmartPhone ; 
1516 ; Kind_Cap ; 
1517 ; Kind_Cap ; 
1518 ; Kind_RoomWall ; 
151E ; Kind_Socks ; 
1520 ; Kind_Cap ; 
1521 ; Kind_Cap ; 
152F ; Kind_Helmet ; 
1532 ; Kind_LostQuest ; 
1533 ; Kind_LostQuestDust ; 
1536 ; Kind_Tambourine ; 
153A ; Kind_Helmet ; 
153B ; Kind_Helmet ; 
153C ; Kind_DoorDeco ; 
153D ; Kind_DoorDeco ; 
1543 ; Kind_Helmet ; 
1544 ; Kind_Socks ; 
1546 ; Kind_Helmet ; 
1547 ; Kind_Cap ; 
154F ; Kind_RoomWall ; 
1550 ; Kind_RoomWall ; 
1551 ; Kind_RoomWall ; 
1552 ; Kind_RoomWall ; 
1558 ; Kind_Helmet ; 
1559 ; Kind_Helmet ; 
155A ; Kind_DoorDeco ; 
155B ; Kind_DoorDeco ; 
155C ; Kind_DoorDeco ; 
1568 ; Kind_NpcOutfit ; 
1569 ; Kind_RoomWall ; 
156A ; Kind_RoomWall ; 
156B ; Kind_RoomWall ; 
156C ; Kind_RoomWall ; 
156D ; Kind_RoomWall ; 
156E ; Kind_RoomWall ; 
156F ; Kind_RoomWall ; 
1570 ; Kind_RoomWall ; 
1571 ; Kind_RoomWall ; 
1572 ; Kind_RoomWall ; 
1573 ; Kind_RoomWall ; 
1574 ; Kind_RoomWall ; 
1576 ; Kind_RoomWall ; 
1577 ; Kind_RoomWall ; 
1578 ; Kind_RoomWall ; 
1579 ; Kind_RoomWall ; 
157A ; Kind_RoomWall ; 
157B ; Kind_RoomWall ; 
157C ; Kind_RoomWall ; 
157D ; Kind_RoomWall ; 
157E ; Kind_RoomWall ; 
157F ; Kind_RoomWall ; 
1580 ; Kind_RoomWall ; 
1581 ; Kind_RoomWall ; 
1582 ; Kind_RoomWall ; 
1583 ; Kind_RoomWall ; 
1584 ; Kind_RoomWall ; 
1585 ; Kind_RoomWall ; 
1586 ; Kind_RoomWall ; 
1587 ; Kind_RoomWall ; 
1588 ; Kind_RoomWall ; 
1589 ; Kind_RoomWall ; 
158A ; Kind_RoomWall ; 
158B ; Kind_RoomFloor ; 
158C ; Kind_RoomFloor ; 
158D ; Kind_Panflute ; 
1590 ; Kind_RoomWall ; 
1591 ; Kind_RoomWall ; 
1598 ; Kind_RoomWall ; 
159A ; Kind_MyDesignTexture ; 
15B7 ; Kind_RoomWall ; 
15BA ; Kind_NpcOutfit ; 
15BB ; Kind_NpcOutfit ; 
15E3 ; Kind_DummyRecipe ; 
15E4 ; Kind_DummyRecipe ; 
15E5 ; Kind_DummyRecipe ; 
15E7 ; Kind_Helmet ; 
15FB ; Kind_Cap ; 
15FC ; Kind_Cap ; 
15FD ; Kind_Socks ; 
1604 ; Kind_Ftr ; 
1609 ; Kind_DoorDeco ; 
160A ; Kind_Cap ; 
1618 ; Kind_DummyFtr ; 
161D ; Kind_RoomWall ; 
161E ; Kind_RoomWall ; 
161F ; Kind_Cap ; 
1622 ; Kind_Accessory ; 
1625 ; Kind_Helmet ; 
1626 ; Kind_DoorDeco ; 
162D ; Kind_DoorDeco ; 
1632 ; Kind_Helmet ; 
1633 ; Kind_Helmet ; 
1634 ; Kind_Helmet ; 
1637 ; Kind_Helmet ; 
1638 ; Kind_Helmet ; 
1639 ; Kind_Helmet ; 
163A ; Kind_Helmet ; 
163B ; Kind_Helmet ; 
163C ; Kind_Helmet ; 
163D ; Kind_Helmet ; 
163F ; Kind_Helmet ; 
1640 ; Kind_Helmet ; 
1641 ; Kind_Helmet ; 
164D ; Kind_EventObjFtr ; 
1654 ; Kind_DoorDeco ; 
1655 ; Kind_DoorDeco ; 
1656 ; Kind_DoorDeco ; 
1657 ; Kind_DoorDeco ; 
165D ; Kind_EventObjFtr ; 
165E ; Kind_EventObjFtr ; 
165F ; Kind_CraftMaterial ; 
1660 ; Kind_CraftMaterial ; 
1661 ; Kind_CraftMaterial ; 
1662 ; Kind_CraftMaterial ; 
1663 ; Kind_CraftMaterial ; 
1664 ; Kind_CraftMaterial ; 
166A ; Kind_Accessory ; 
166B ; Kind_Accessory ; 
166D ; Kind_StickLight ; 
166E ; Kind_Partyhorn ; 
166F ; Kind_FierworkHand ; 
1670 ; Kind_Windmill ; 
1671 ; Kind_DoorDeco ; 
1672 ; Kind_DoorDeco ; 
1673 ; Kind_DoorDeco ; 
1674 ; Kind_DoorDeco ; 
1675 ; Kind_DoorDeco ; 
1676 ; Kind_DoorDeco ; 
1677 ; Kind_DoorDeco ; 
1682 ; Kind_NpcOutfit ; 
1683 ; Kind_NpcOutfit ; 
1684 ; Kind_DoorDeco ; 
1685 ; Kind_DoorDeco ; 
1686 ; Kind_DoorDeco ; 
1687 ; Kind_DoorDeco ; 
1688 ; Kind_DoorDeco ; 
1689 ; Kind_DoorDeco ; 
168A ; Kind_DoorDeco ; 
168B ; Kind_DoorDeco ; 
168C ; Kind_DoorDeco ; 
168D ; Kind_Accessory ; 
1690 ; Kind_NnpcRoomMarker ; 
1691 ; Kind_NnpcRoomMarker ; 
1692 ; Kind_NnpcRoomMarker ; 
1693 ; Kind_NnpcRoomMarker ; 
1694 ; Kind_NnpcRoomMarker ; 
1698 ; Kind_Net ; 
169E ; Kind_NnpcRoomMarker ; 
169F ; Kind_NnpcRoomMarker ; 
16A0 ; Kind_NnpcRoomMarker ; 
16A1 ; Kind_MessageBottle ; 
16A2 ; Kind_DIYRecipe ; 
16AA ; Kind_HousePost ; 
16AC ; Kind_Socks ; 
16AE ; Kind_Socks ; 
16B4 ; Kind_Socks ; 
16B5 ; Kind_Socks ; 
16BB ; Kind_Helmet ; 
16BC ; Kind_DoorDeco ; 
16BE ; Kind_MyDesignTexture ; 
16C3 ; Kind_HousingKitRcoQuest ; 
16C4 ; Kind_HousingKitRcoQuest ; 
16C5 ; Kind_HousingKitRcoQuest ; 
16C8 ; Kind_Helmet ; 
16C9 ; Kind_Accessory ; 
16CC ; Kind_MyDesignTexture ; 
16CD ; Kind_MyDesignTexture ; 
16D0 ; Kind_Helmet ; 
16DB ; Kind_MilePlaneTicket ; 
16E0 ; Kind_Axe ; 
16E1 ; Kind_Accessory ; 
16E3 ; Kind_Sakurapetal ; 
16E5 ; Kind_Umbrella ; 
16E7 ; Kind_SlopeItem ; 
16E8 ; Kind_SlopeItem ; 
16E9 ; Kind_SlopeItem ; 
16EA ; Kind_SlopeItem ; 
16EB ; Kind_SlopeItem ; 
16EC ; Kind_SlopeItem ; 
16ED ; Kind_SlopeItem ; 
16EE ; Kind_SlopeItem ; 
16FC ; Kind_EventObjFtr ; 
1718 ; Kind_BridgeItem ; 
1719 ; Kind_BridgeItem ; 
171A ; Kind_BridgeItem ; 
171B ; Kind_BridgeItem ; 
171C ; Kind_BridgeItem ; 
171D ; Kind_BridgeItem ; 
171E ; Kind_BridgeItem ; 
171F ; Kind_BridgeItem ; 
1722 ; Kind_InsectToy ; 
1724 ; Kind_InsectToy ; 
1727 ; Kind_InsectToy ; 
1728 ; Kind_InsectToy ; 
1729 ; Kind_InsectToy ; 
172B ; Kind_Ftr ; 
172C ; Kind_TailorTicket ; 
172F ; Kind_InsectToy ; 
1730 ; Kind_InsectToy ; 
1732 ; Kind_InsectToy ; 
1737 ; Kind_NpcOutfit ; 
1738 ; Kind_InsectToy ; 
1739 ; Kind_NpcOutfit ; 
173A ; Kind_Cap ; 
173B ; Kind_Cap ; 
173C ; Kind_Cap ; 
173D ; Kind_Cap ; 
173E ; Kind_Cap ; 
173F ; Kind_Cap ; 
1740 ; Kind_Cap ; 
1741 ; Kind_Cap ; 
1746 ; Kind_Ftr ; 
174C ; Kind_Ftr ; 
1756 ; Kind_NpcOutfit ; 
175B ; Kind_Ftr ; 
175E ; Kind_ShellDrift ; 
175F ; Kind_StarPiece ; 
1760 ; Kind_StarPiece ; 
1761 ; Kind_StarPiece ; 
1762 ; Kind_StarPiece ; 
1763 ; Kind_StarPiece ; 
1764 ; Kind_StarPiece ; 
1765 ; Kind_StarPiece ; 
1766 ; Kind_StarPiece ; 
1767 ; Kind_StarPiece ; 
1768 ; Kind_StarPiece ; 
1769 ; Kind_StarPiece ; 
176A ; Kind_StarPiece ; 
176B ; Kind_StarPiece ; 
176C ; Kind_StarPiece ; 
1774 ; Kind_RoomWall ; 
1775 ; Kind_RoomFloor ; 
178F ; Kind_Ftr ; 
1791 ; Kind_Ftr ; 
1792 ; Kind_Helmet ; 
1793 ; Kind_Helmet ; 
1794 ; Kind_Helmet ; 
1797 ; Kind_Accessory ; 
1798 ; Kind_Accessory ; 
1799 ; Kind_Helmet ; 
179C ; Kind_Socks ; 
179D ; Kind_Socks ; 
179E ; Kind_Socks ; 
17A0 ; Kind_Cap ; 
17A1 ; Kind_Cap ; 
17A2 ; Kind_Helmet ; 
17A3 ; Kind_Helmet ; 
17A4 ; Kind_Helmet ; 
17A5 ; Kind_Helmet ; 
17A6 ; Kind_Cap ; 
17A7 ; Kind_Cap ; 
17A9 ; Kind_Accessory ; 
17AA ; Kind_SequenceOnly ; 
17BB ; Kind_Ftr ; 
17C1 ; Kind_Ftr ; 
17CB ; Kind_Helmet ; 
17CC ; Kind_Helmet ; 
17CD ; Kind_Helmet ; 
17D4 ; Kind_PlayerDemoOutfit ; 
191A ; Kind_Bromide ; 
191B ; Kind_Bromide ; 
191C ; Kind_Bromide ; 
191D ; Kind_Bromide ; 
191E ; Kind_Bromide ; 
191F ; Kind_Bromide ; 
1920 ; Kind_Bromide ; 
1921 ; Kind_Bromide ; 
1922 ; Kind_Bromide ; 
1923 ; Kind_Bromide ; 
1924 ; Kind_Bromide ; 
1925 ; Kind_Bromide ; 
1926 ; Kind_Bromide ; 
1927 ; Kind_Bromide ; 
1928 ; Kind_Bromide ; 
1929 ; Kind_Bromide ; 
192A ; Kind_Bromide ; 
192B ; Kind_Bromide ; 
192C ; Kind_Bromide ; 
192D ; Kind_Bromide ; 
192E ; Kind_Bromide ; 
192F ; Kind_Bromide ; 
1930 ; Kind_Bromide ; 
1931 ; Kind_Bromide ; 
1932 ; Kind_Bromide ; 
1933 ; Kind_Bromide ; 
1934 ; Kind_Bromide ; 
1935 ; Kind_Bromide ; 
1936 ; Kind_Bromide ; 
1937 ; Kind_Bromide ; 
1938 ; Kind_Bromide ; 
1939 ; Kind_Bromide ; 
193A ; Kind_Bromide ; 
193B ; Kind_Bromide ; 
193C ; Kind_Bromide ; 
193D ; Kind_Bromide ; 
193E ; Kind_Bromide ; 
193F ; Kind_Bromide ; 
1940 ; Kind_Bromide ; 
1941 ; Kind_Bromide ; 
1942 ; Kind_Bromide ; 
1943 ; Kind_Bromide ; 
1944 ; Kind_Bromide ; 
1945 ; Kind_Bromide ; 
1946 ; Kind_Bromide ; 
1947 ; Kind_Bromide ; 
1948 ; Kind_Bromide ; 
1949 ; Kind_Bromide ; 
194A ; Kind_Bromide ; 
194B ; Kind_Bromide ; 
194C ; Kind_Bromide ; 
194D ; Kind_Bromide ; 
194E ; Kind_Bromide ; 
194F ; Kind_Bromide ; 
1950 ; Kind_Bromide ; 
1951 ; Kind_Bromide ; 
1952 ; Kind_Bromide ; 
1953 ; Kind_Bromide ; 
1954 ; Kind_Bromide ; 
1955 ; Kind_Bromide ; 
1956 ; Kind_Bromide ; 
1957 ; Kind_Bromide ; 
1958 ; Kind_Bromide ; 
1959 ; Kind_Bromide ; 
195A ; Kind_Bromide ; 
195B ; Kind_Bromide ; 
195C ; Kind_Bromide ; 
195D ; Kind_Bromide ; 
195E ; Kind_Bromide ; 
195F ; Kind_Bromide ; 
1960 ; Kind_Bromide ; 
1961 ; Kind_Bromide ; 
1962 ; Kind_Bromide ; 
1963 ; Kind_Bromide ; 
1964 ; Kind_Bromide ; 
1965 ; Kind_Bromide ; 
1966 ; Kind_Bromide ; 
1967 ; Kind_Bromide ; 
1968 ; Kind_Bromide ; 
1969 ; Kind_Bromide ; 
196A ; Kind_Bromide ; 
196B ; Kind_Bromide ; 
196C ; Kind_Bromide ; 
196D ; Kind_Bromide ; 
196E ; Kind_Bromide ; 
196F ; Kind_Bromide ; 
1970 ; Kind_Bromide ; 
1971 ; Kind_Bromide ; 
1972 ; Kind_Bromide ; 
1973 ; Kind_Bromide ; 
1974 ; Kind_Bromide ; 
1975 ; Kind_Bromide ; 
1976 ; Kind_Bromide ; 
1977 ; Kind_Bromide ; 
1978 ; Kind_Bromide ; 
1979 ; Kind_Bromide ; 
197A ; Kind_Bromide ; 
197B ; Kind_Bromide ; 
197C ; Kind_Bromide ; 
197D ; Kind_Bromide ; 
197E ; Kind_Bromide ; 
197F ; Kind_Bromide ; 
1980 ; Kind_Bromide ; 
1981 ; Kind_Bromide ; 
1982 ; Kind_Bromide ; 
1983 ; Kind_Bromide ; 
1984 ; Kind_Bromide ; 
1985 ; Kind_Bromide ; 
1986 ; Kind_Bromide ; 
1987 ; Kind_Bromide ; 
1988 ; Kind_Bromide ; 
1989 ; Kind_Bromide ; 
198A ; Kind_Bromide ; 
198B ; Kind_Bromide ; 
198C ; Kind_Bromide ; 
198D ; Kind_Bromide ; 
198E ; Kind_Bromide ; 
198F ; Kind_Bromide ; 
1990 ; Kind_Bromide ; 
1991 ; Kind_Bromide ; 
1992 ; Kind_Bromide ; 
1993 ; Kind_Bromide ; 
1994 ; Kind_Bromide ; 
1995 ; Kind_Bromide ; 
1996 ; Kind_Bromide ; 
1997 ; Kind_Bromide ; 
1998 ; Kind_Bromide ; 
1999 ; Kind_Bromide ; 
199A ; Kind_Bromide ; 
199B ; Kind_Bromide ; 
199C ; Kind_Bromide ; 
199D ; Kind_Bromide ; 
199E ; Kind_Bromide ; 
199F ; Kind_Bromide ; 
19A0 ; Kind_Bromide ; 
19A1 ; Kind_Bromide ; 
19A2 ; Kind_Bromide ; 
19A3 ; Kind_Bromide ; 
19A4 ; Kind_Bromide ; 
19A5 ; Kind_Bromide ; 
19A6 ; Kind_Bromide ; 
19A7 ; Kind_Bromide ; 
19A8 ; Kind_Bromide ; 
19A9 ; Kind_Bromide ; 
19AA ; Kind_Bromide ; 
19AB ; Kind_Bromide ; 
19AC ; Kind_Bromide ; 
19AD ; Kind_Bromide ; 
19AE ; Kind_Bromide ; 
19AF ; Kind_Bromide ; 
19B0 ; Kind_Bromide ; 
19B1 ; Kind_Bromide ; 
19B2 ; Kind_Bromide ; 
19B3 ; Kind_Bromide ; 
19B4 ; Kind_Bromide ; 
19B5 ; Kind_Bromide ; 
19B6 ; Kind_Bromide ; 
19B7 ; Kind_Bromide ; 
19B8 ; Kind_Bromide ; 
19B9 ; Kind_Bromide ; 
19BA ; Kind_Bromide ; 
19BB ; Kind_Bromide ; 
19BC ; Kind_Bromide ; 
19BD ; Kind_Bromide ; 
19BE ; Kind_Bromide ; 
19BF ; Kind_Bromide ; 
19C0 ; Kind_Bromide ; 
19C1 ; Kind_Bromide ; 
19C2 ; Kind_Bromide ; 
19C3 ; Kind_Bromide ; 
19C4 ; Kind_Bromide ; 
19C5 ; Kind_Bromide ; 
19C6 ; Kind_Bromide ; 
19C7 ; Kind_Bromide ; 
19C8 ; Kind_Bromide ; 
19C9 ; Kind_Bromide ; 
19CA ; Kind_Bromide ; 
19CB ; Kind_Bromide ; 
19CC ; Kind_Bromide ; 
19CD ; Kind_Bromide ; 
19CE ; Kind_Bromide ; 
19CF ; Kind_Bromide ; 
19D0 ; Kind_Bromide ; 
19D1 ; Kind_Bromide ; 
19D2 ; Kind_Bromide ; 
19D3 ; Kind_Bromide ; 
19D4 ; Kind_Bromide ; 
19D5 ; Kind_Bromide ; 
19D6 ; Kind_Bromide ; 
19D7 ; Kind_Bromide ; 
19D8 ; Kind_Bromide ; 
19D9 ; Kind_Bromide ; 
19DA ; Kind_Bromide ; 
19DB ; Kind_Bromide ; 
19DC ; Kind_Bromide ; 
19DD ; Kind_Bromide ; 
19DE ; Kind_Bromide ; 
19DF ; Kind_Bromide ; 
19E0 ; Kind_Bromide ; 
19E1 ; Kind_Bromide ; 
19E2 ; Kind_Bromide ; 
19E3 ; Kind_Bromide ; 
19E4 ; Kind_Bromide ; 
19E5 ; Kind_Bromide ; 
19E6 ; Kind_Bromide ; 
19E7 ; Kind_Bromide ; 
19E8 ; Kind_Bromide ; 
19E9 ; Kind_Bromide ; 
19EA ; Kind_Bromide ; 
19EB ; Kind_Bromide ; 
19EC ; Kind_Bromide ; 
19ED ; Kind_Bromide ; 
19EE ; Kind_Bromide ; 
19EF ; Kind_Bromide ; 
19F0 ; Kind_Bromide ; 
19F1 ; Kind_Bromide ; 
19F2 ; Kind_Bromide ; 
19F3 ; Kind_Bromide ; 
19F4 ; Kind_Bromide ; 
